,restaurant,item,price,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text,bestseller
455,dunkin_donuts,Box O’ Joe,15.99,Box 'O Joe,1,0,930628,Beverages,"Box 'O Joe, Hot Coffee, Permanent Products",,,,1 Small Cup,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,155.0,,,,,,,,,,,,0
456,dunkin_donuts,Hot Chocolate,1.85,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6.0,0.0,0.0,210,40.0,2.0,32.0,2.0,150.0,,,,,,,,,,,,0
457,dunkin_donuts,Hot Chocolate,2.15,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6.0,0.0,0.0,210,40.0,2.0,32.0,2.0,150.0,,,,,,,,,,,,0
458,dunkin_donuts,Hot Chocolate,2.35,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6.0,0.0,0.0,210,40.0,2.0,32.0,2.0,150.0,,,,,,,,,,,,0
459,dunkin_donuts,Hot Chocolate,2.55,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6.0,0.0,0.0,210,40.0,2.0,32.0,2.0,150.0,,,,,,,,,,,,0
460,dunkin_donuts,Hot Tea,1.59,"Sweet Tea, Small",1,0,27533,Beverages,"Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0.0,0.0,0.0,15,40.0,0.0,39.0,0.0,103.0,,,,,,,,,,,,0
461,dunkin_donuts,Hot Tea,1.89,"Sweet Tea, Small",1,0,27533,Beverages,"Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0.0,0.0,0.0,15,40.0,0.0,39.0,0.0,103.0,,,,,,,,,,,,0
462,dunkin_donuts,Hot Tea,2.09,"Sweet Tea, Small",1,0,27533,Beverages,"Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0.0,0.0,0.0,15,40.0,0.0,39.0,0.0,103.0,,,,,,,,,,,,0
463,dunkin_donuts,Hot Tea,2.29,"Sweet Tea, Small",1,0,27533,Beverages,"Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0.0,0.0,0.0,15,40.0,0.0,39.0,0.0,103.0,,,,,,,,,,,,0
464,dunkin_donuts,Iced Latte,2.99,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
465,dunkin_donuts,Iced Latte,3.59,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
466,dunkin_donuts,Iced Latte,3.99,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
467,dunkin_donuts,Iced Latte Lite,2.99,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
468,dunkin_donuts,Iced Latte Lite,3.59,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
469,dunkin_donuts,Iced Latte Lite,3.99,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,"Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1.0,0.0,0.0,200,32.0,4.0,7.0,3.0,681.0,,,,,,,,,,,,0
470,dunkin_donuts,Iced Tea or Iced Green Tea (Sweetened or Unsweetened),1.49,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,"Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0.0,0.0,0.0,10,16.0,0.0,16.0,1.0,24.0,,,,,,,,,,,,0
471,dunkin_donuts,Iced Tea  or Iced Green Tea (Sweetened or Unsweetened),1.99,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,"Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0.0,0.0,0.0,10,16.0,0.0,16.0,1.0,24.0,,,,,,,,,,,,0
472,dunkin_donuts,Iced Tea  or Iced Green Tea (Sweetened or Unsweetened),2.49,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,"Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0.0,0.0,0.0,10,16.0,0.0,16.0,1.0,24.0,,,,,,,,,,,,0
473,dunkin_donuts,Coolatta or Coolatta Lite,2.99,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,"Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0.0,10.0,160,86.0,0.0,83.0,5.0,228.0,,,,,,,,,,,,0
474,dunkin_donuts,Coolatta or Coolatta Lite,3.99,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,"Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0.0,10.0,160,86.0,0.0,83.0,5.0,228.0,,,,,,,,,,,,0
475,dunkin_donuts,Coolatta or Coolatta Lite,4.99,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,"Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0.0,10.0,160,86.0,0.0,83.0,5.0,228.0,,,,,,,,,,,,0
476,dunkin_donuts,Frozen Coffee,2.99,Frozen Coffee Float,1,0,930683,Beverages,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9.0,0.5,55.0,170,50.0,1.0,47.0,8.0,764.0,,,,,,,,,,,,0
477,dunkin_donuts,Frozen Coffee,3.99,Frozen Coffee Float,1,0,930683,Beverages,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9.0,0.5,55.0,170,50.0,1.0,47.0,8.0,764.0,,,,,,,,,,,,0
478,dunkin_donuts,Frozen Coffee,4.99,Frozen Coffee Float,1,0,930683,Beverages,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9.0,0.5,55.0,170,50.0,1.0,47.0,8.0,764.0,,,,,,,,,,,,0
479,dunkin_donuts,Frozen Dunkaccino,2.99,Frozen Coffee Float,1,0,930683,Beverages,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9.0,0.5,55.0,170,50.0,1.0,47.0,8.0,764.0,,,,,,,,,,,,0
480,dunkin_donuts,"Packaged Coffee (Limited Time)
",22.99,"Hot Coffee with Cream, Small",1,0,26869,Beverages,"Hot Coffee with Cream, Small, Hot Coffee, Permanent Products",,,,Small,60,6.0,3.0,0.0,20.0,30,1.0,0.0,1.0,1.0,183.0,,,,,,,,,,,,0
481,dunkin_donuts,"Turkey, Cheddar & Bacon Sandwich",3.69,Bacon & Cheddar Omelet Bites,0,1,952994,Entrees,"Bacon & Cheddar Omelet Bites, Omelet Bites, Permanent Products",,,,2 omelet bites,280,19.0,10.0,0.5,185.0,520,7.0,0.0,2.0,17.0,156.0,,,,,,,,,,,,0
482,dunkin_donuts,Ham & Cheese Sandwich,3.69,"Chicken, Bacon & Cheese Croissant Stuffer",1,0,946139,Sandwiches,"Chicken, Bacon & Cheese Croissant Stuffer, Croissant Stuffers",,,,1 Croissant,330,18.0,10.0,0.0,55.0,710,29.0,3.0,6.0,14.0,197.0,,,,,,,,,,,,0
483,dunkin_donuts,Chicken Salad ,3.49,Chicken Croissant Sandwich,1,0,923150,Sandwiches,"Chicken Croissant Sandwich, Sandwiches, Regional, Permanent Products",,,,1 Sandwich,650,36.0,14.0,0.0,65.0,1240,55.0,2.0,9.0,28.0,335.0,,,,,,,,,,,,0
484,dunkin_donuts,Texas Toast Grilled Cheese,2.99,Grilled Cheese,1,0,923064,Sandwiches,"Grilled Cheese, Sandwiches, Permanent Products",,,,1 Sandwich,480,20.0,11.0,0.0,55.0,1120,54.0,3.0,1.0,21.0,167.0,,,,,,,,,,,,0
485,dunkin_donuts,Chicken Biscuit,2.99,Chicken Biscuit,1,0,15469,Sandwiches,"Chicken Biscuit, Sandwiches, Regional, Permanent Products",,,,1 Sandwich,460,22.0,11.0,0.0,45.0,1080,46.0,1.0,3.0,21.0,269.0,,,,,,,,,,,,0
486,dunkin_donuts,Whole Milk,,"Hot Latte with Whole Milk, Small",1,0,27099,Beverages,"Hot Latte with Whole Milk, Small, Hot Latte, Permanent Products",,,,Small,120,6.0,3.5,0.0,20.0,85,9.0,0.0,9.0,6.0,288.0,,,,,,,,,,,,0
487,dunkin_donuts,Skim Milk,,"Hot Latte with Skim Milk, Small",1,0,30823,Beverages,"Hot Latte with Skim Milk, Small, Hot Latte, Permanent Products",,,,Small,70,0.0,0.0,0.0,5.0,85,10.0,0.0,9.0,6.0,332.0,,,,,,,,,,,,0
488,dunkin_donuts,Toasted Coconut Swirl,,Toasted Coconut Donut,1,0,136163,Baked Goods,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11.0,0.0,20.0,360,52.0,3.0,29.0,5.0,97.0,,,,,,,,,,,,0
489,dunkin_donuts,Toasted Coconut Swirl,,Toasted Coconut Donut,1,0,136163,Baked Goods,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11.0,0.0,20.0,360,52.0,3.0,29.0,5.0,97.0,,,,,,,,,,,,0
490,dunkin_donuts,Toasted Coconut Swirl,,Toasted Coconut Donut,1,0,136163,Baked Goods,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11.0,0.0,20.0,360,52.0,3.0,29.0,5.0,97.0,,,,,,,,,,,,0
491,dunkin_donuts,Caramel Swirl,,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,"Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,45,26.0,0.0,26.0,2.0,311.0,,,,,,,,,,,,0
492,dunkin_donuts,Caramel Swirl,,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,"Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,45,26.0,0.0,26.0,2.0,311.0,,,,,,,,,,,,0
493,dunkin_donuts,Caramel Swirl,,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,"Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,45,26.0,0.0,26.0,2.0,311.0,,,,,,,,,,,,0
494,dunkin_donuts,French Vanilla Swirl,,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,"French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,35,26.0,0.0,24.0,2.0,298.0,,,,,,,,,,,,0
495,dunkin_donuts,French Vanilla Swirl,,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,"French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,35,26.0,0.0,24.0,2.0,298.0,,,,,,,,,,,,0
496,dunkin_donuts,French Vanilla Swirl,,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,"French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0.0,0.0,0.0,35,26.0,0.0,24.0,2.0,298.0,,,,,,,,,,,,0
497,dunkin_donuts,Mocha Swirl,,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,"Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0.0,0.0,0.0,40,50.0,2.0,46.0,2.0,584.0,,,,,,,,,,,,0
498,dunkin_donuts,Mocha Swirl,,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,"Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0.0,0.0,0.0,40,50.0,2.0,46.0,2.0,584.0,,,,,,,,,,,,0
499,dunkin_donuts,Mocha Swirl,,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,"Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0.0,0.0,0.0,40,50.0,2.0,46.0,2.0,584.0,,,,,,,,,,,,0
500,jimmy_johns,Big John,5.50,"#2 Big John, Unwich",1,0,934742,Sandwiches,"#2 Big John, Unwich, Sandwiches",,,,,270,20.0,3.5,0.0,60.0,650,4.0,2.0,3.0,17.0,,,,,,,,,,,,,0
501,jimmy_johns,Totally Tuna,5.50,"#3 Totally Tuna, Unwich",1,0,934743,Sandwiches,"#3 Totally Tuna, Unwich, Sandwiches",,,,,270,21.0,3.0,0.0,30.0,710,9.0,3.0,5.0,12.0,,,,,,,,,,,,,1
502,jimmy_johns,Turkey Tom,5.50,"#4 Turkey Tom, Unwich",1,0,934744,Sandwiches,"#4 Turkey Tom, Unwich, Sandwiches",,,,,250,17.0,2.5,0.0,50.0,700,5.0,2.0,3.0,15.0,,,,,,,,,,,,,1
503,jimmy_johns,Ham & Cheese,4.25,"Provolone Cheese, EZ, LJ",1,0,934923,Toppings & Ingredients,"Provolone Cheese, EZ, LJ, Add-Ons & Freebies",,,,EZ,30,2.5,2.5,0.0,5.0,60,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0
504,jimmy_johns,Roast Beef,4.25,"Roast Beef, EZ, LJ",1,0,934902,Toppings & Ingredients,"Roast Beef, EZ, LJ, Add-Ons & Freebies",,,,EZ,20,1.0,0.0,0.0,10.0,120,0.0,0.0,0.0,4.0,,,,,,,,,,,,,0
505,jimmy_johns,Tuna Salad,4.25,"Tuna Salad, EZ, LJ",1,0,934917,Toppings & Ingredients,"Tuna Salad, EZ, LJ, Add-Ons & Freebies",,,,EZ,60,5.0,1.0,0.0,5.0,170,,0.0,0.0,3.0,,,,,,,,,,,,,0
506,jimmy_johns,Turkey Breast,4.25,"Turkey Breast, EZ, LJ",1,0,934905,Toppings & Ingredients,"Turkey Breast, EZ, LJ, Add-Ons & Freebies",,,,EZ,15,0.0,0.0,0.0,10.0,135,0.0,0.0,0.0,3.0,,,,,,,,,,,,,0
507,jimmy_johns,"Salami, Capicola, Cheese",4.25,"Provolone Cheese, EZ, LJ",1,0,934923,Toppings & Ingredients,"Provolone Cheese, EZ, LJ, Add-Ons & Freebies",,,,EZ,30,2.5,2.5,0.0,5.0,60,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0
508,jimmy_johns,Gourmet Smoked Ham Club,6.95,"#9 Italian Night Club, Unwich",1,0,934749,Sandwiches,"#9 Italian Night Club, Unwich, Sandwiches",,,,,580,44.0,14.0,0.0,130.0,2140,11.0,2.0,6.0,35.0,,,,,,,,,,,,,0
509,jimmy_johns,Italian Night Club,6.95,"#9 Italian Night Club, Unwich",1,0,934749,Sandwiches,"#9 Italian Night Club, Unwich, Sandwiches",,,,,580,44.0,14.0,0.0,130.0,2140,11.0,2.0,6.0,35.0,,,,,,,,,,,,,0
510,jimmy_johns,Country Club,6.95,"#11 Country Club, Unwich",1,0,934751,Sandwiches,"#11 Country Club, Unwich, Sandwiches",,,,,430,28.0,8.0,0.0,100.0,1590,8.0,2.0,4.0,35.0,,,,,,,,,,,,,0
511,jimmy_johns,Beach Club,6.95,"#12 Beach Club, Unwich",1,0,934752,Sandwiches,"#12 Beach Club, Unwich, Sandwiches",,,,,510,38.0,13.0,0.0,95.0,1230,9.0,3.0,3.0,32.0,,,,,,,,,,,,,1
512,jimmy_johns,Gourmet Veggie Club,6.95,"#8 Bill Club, Unwich",1,0,153679,Sandwiches,"#8 Bill Club, Unwich, Sandwiches",,,,,460,31.0,10.0,0.0,110.0,1660,7.0,2.0,4.0,37.0,,,,,,,,,,,,,0
513,jimmy_johns,Bootlegger Club,6.95,"#14 Bootlegger Club, Unwich",1,0,153684,Sandwiches,"#14 Bootlegger Club, Unwich, Sandwiches",,,,,330,20.0,3.5,0.0,90.0,1180,5.0,2.0,3.0,31.0,,,,,,,,,,,,,0
514,jimmy_johns,Club Tuna,6.95,"#15 Club Tuna, Unwich",1,0,934754,Sandwiches,"#15 Club Tuna, Unwich, Sandwiches",,,,,500,40.0,14.0,0.0,75.0,1180,10.0,3.0,5.0,29.0,,,,,,,,,,,,,0
515,jimmy_johns,Club Lulu,6.95,"#16 Club Lulu, Unwich",1,0,934755,Sandwiches,"#16 Club Lulu, Unwich, Sandwiches",,,,,340,24.0,5.0,0.0,65.0,1060,5.0,2.0,3.0,22.0,,,,,,,,,,,,,1
516,jimmy_johns,Ultimate Porker,6.95,"#17 Ultimate Porker, Unwich",1,0,935108,Sandwiches,"#17 Ultimate Porker, Unwich, Sandwiches",,,,,340,25.0,6.0,0.0,60.0,1180,6.0,2.0,4.0,20.0,,,,,,,,,,,,,0
517,jimmy_johns,The J.J. Gargantuan,8.95,"The J.J. Gargantuan, Unwich",1,0,934757,Sandwiches,"The J.J. Gargantuan, Unwich, Sandwiches",,,,,730,47.0,15.0,0.0,205.0,3170,12.0,2.0,6.0,65.0,,,,,,,,,,,,,0
518,jimmy_johns,Chocolate Chunk Cookie ,1.99,Chocolate Chip Cookie,1,0,947589,Desserts,"Chocolate Chip Cookie, Sides",,,,,410,19.0,12.0,0.0,50.0,290,56.0,,32.0,5.0,,,,,,,,,,,,,0
519,jimmy_johns,Raisin Oatmeal Cookie,1.99,Oatmeal Raisin Cookie,1,0,3475,Desserts,"Oatmeal Raisin Cookie, Sides",,,,,370,13.0,8.0,0.0,50.0,390,57.0,3.0,31.0,6.0,,,,,,,,,,,,,0
520,jimmy_johns,Jumbo Kosher Dill Pickle,1.39,Jumbo Kosher Dill Pickle,1,0,61900,Appetizers & Sides,"Jumbo Kosher Dill Pickle, Sides",,,,,20,0.0,0.0,0.0,0.0,1710,3.0,2.0,1.0,1.0,,,,,,,,,,,,,0
521,jimmy_johns,Chocolate Chunk Cookie Tray,18.00,Chocolate Chip Cookie,1,0,947589,Desserts,"Chocolate Chip Cookie, Sides",,,,,410,19.0,12.0,0.0,50.0,290,56.0,,32.0,5.0,,,,,,,,,,,,,0
522,jimmy_johns,Raisin Oatmeal Cookie Tray,18.00,Oatmeal Raisin Cookie,1,0,3475,Desserts,"Oatmeal Raisin Cookie, Sides",,,,,370,13.0,8.0,0.0,50.0,390,57.0,3.0,31.0,6.0,,,,,,,,,,,,,0
523,jimmy_johns,Jumbo Kosher Dill Pickle,5.00,Jumbo Kosher Dill Pickle,1,0,61900,Appetizers & Sides,"Jumbo Kosher Dill Pickle, Sides",,,,,20,0.0,0.0,0.0,0.0,1710,3.0,2.0,1.0,1.0,,,,,,,,,,,,,0
524,kfc,2 Pc. Chicken – Combo,5.99,Nashville Hot Extra Crispy Chicken Thigh,1,0,180583,Entrees,"Nashville Hot Extra Crispy Chicken Thigh, Nashville Hot Chicken",,,,,500,40.0,7.0,0.0,100.0,970,11.0,1.0,1.0,22.0,,,,,,,,,,,,,0
525,kfc,Popcorn Nuggets – Combo,5.49,Popcorn Nuggets - Kids,1,0,1267,Entrees,"Popcorn Nuggets - Kids, Popcorn Nuggets",,,,,290,19.0,2.5,0.0,30.0,870,19.0,1.0,0.0,13.0,,,,,,,,,,,,,0
526,kfc,2 Chicken Littles – Combo,5.29,Chicken Littles,1,0,31665,Sandwiches,"Chicken Littles, Sandwiches",,,,,300,15.0,2.5,0.0,30.0,620,27.0,1.0,3.0,14.0,,,,,,,,,,,,,0
527,kfc,Go Large Combo,1.50,Popcorn Nuggets - Large,1,0,1265,Entrees,"Popcorn Nuggets - Large, Popcorn Nuggets",,,,,620,39.0,5.0,0.0,65.0,1820,39.0,2.0,0.0,27.0,,,,,,,,,,,,,0
528,kfc,"1 Pc. Basket (Chicken Breast, Coleslaw & Biscuit)",5.49,Extra Crispy Chicken Breast,1,0,1129,Entrees,"Extra Crispy Chicken Breast, Extra Crispy Chicken",,,,,530,35.0,6.0,0.0,105.0,1150,18.0,0.0,0.0,35.0,,,,,,,,,,,,,0
529,kfc,"8 Pc. Meal (8 Pc. Chicken, Large Mashed Potatoes & Gravy, Large Coleslaw & 4 Biscuits)",21.99,Mashed Potatoes With Gravy,1,0,1675,Appetizers & Sides,"Mashed Potatoes With Gravy, Homestyle Sides (Individual)",,,,,130,4.5,1.0,0.0,0.0,520,20.0,1.0,0.0,3.0,,,,,,,,,,,,,0
530,kfc,Chicken Tenders,3.99,Chicken Pot Pie,1,0,1286,Entrees,"Chicken Pot Pie, Pot Pie and Bowls",,,,,720,41.0,25.0,0.0,80.0,1750,60.0,7.0,5.0,26.0,,,,,,,,,,,,,0
531,kfc,Chicken Tenders,6.99,Chicken Pot Pie,1,0,1286,Entrees,"Chicken Pot Pie, Pot Pie and Bowls",,,,,720,41.0,25.0,0.0,80.0,1750,60.0,7.0,5.0,26.0,,,,,,,,,,,,,0
532,kfc,Chicken Tenders,12.99,Chicken Pot Pie,1,0,1286,Entrees,"Chicken Pot Pie, Pot Pie and Bowls",,,,,720,41.0,25.0,0.0,80.0,1750,60.0,7.0,5.0,26.0,,,,,,,,,,,,,0
533,kfc,Chicken Tenders – Combo,5.99,Chicken Littles - Honey BBQ,1,0,935209,Sandwiches,"Chicken Littles - Honey BBQ, Sandwiches",,,,,320,15.0,2.5,0.0,30.0,680,31.0,1.0,7.0,14.0,,,,,,,,,,,,,0
534,kfc,Kentucky Fried Wings,5.00,Kentucky Fried Wings - Buffalo,1,0,935205,Entrees,"Kentucky Fried Wings - Buffalo, Kentucky Fried Wings",,,,,100,7.0,1.5,0.0,20.0,310,3.0,0.0,0.0,5.0,,,,,,,,,,,,,0
535,kfc,Kentucky Fried Wings,9.99,Kentucky Fried Wings - Buffalo,1,0,935205,Entrees,"Kentucky Fried Wings - Buffalo, Kentucky Fried Wings",,,,,100,7.0,1.5,0.0,20.0,310,3.0,0.0,0.0,5.0,,,,,,,,,,,,,0
536,kfc,Kentucky Fried Wings,18.99,Kentucky Fried Wings - Buffalo,1,0,935205,Entrees,"Kentucky Fried Wings - Buffalo, Kentucky Fried Wings",,,,,100,7.0,1.5,0.0,20.0,310,3.0,0.0,0.0,5.0,,,,,,,,,,,,,0
537,kfc,Kentucky Fried Wings,36.99,Kentucky Fried Wings - Buffalo,1,0,935205,Entrees,"Kentucky Fried Wings - Buffalo, Kentucky Fried Wings",,,,,100,7.0,1.5,0.0,20.0,310,3.0,0.0,0.0,5.0,,,,,,,,,,,,,0
538,kfc,Popcorn Nuggets,3.99,Popcorn Nuggets - Kids,1,0,1267,Entrees,"Popcorn Nuggets - Kids, Popcorn Nuggets",,,,,290,19.0,2.5,0.0,30.0,870,19.0,1.0,0.0,13.0,,,,,,,,,,,,,0
539,kfc,8 Pc. Chicken Only,14.99,Chicken Littles - Honey BBQ,1,0,935209,Sandwiches,"Chicken Littles - Honey BBQ, Sandwiches",,,,,320,15.0,2.5,0.0,30.0,680,31.0,1.0,7.0,14.0,,,,,,,,,,,,,0
540,kfc,12 Pc. Chicken Only,20.49,Dr Pepper (12 fl oz),1,0,127536,Beverages,"Dr Pepper (12 fl oz), Beverages",12.0,,fl oz,,140,0.0,0.0,0.0,0.0,45,39.0,0.0,38.0,0.0,,,,,,,,,,,,,0
541,kfc,16 Pc. Chicken Only,24.99,Dr Pepper (16 fl oz),1,0,18542,Beverages,"Dr Pepper (16 fl oz), Beverages",16.0,,fl oz,,190,0.0,0.0,0.0,0.0,60,52.0,0.0,51.0,0.0,,,,,,,,,,,,,0
542,kfc,Chicken Sandwich,1.75,Spicy Chicken Sandwich,1,0,947687,Sandwiches,"Spicy Chicken Sandwich, Sandwiches",,,,,620,33.0,4.0,0.0,85.0,2140,49.0,1.0,6.0,34.0,,,,,,,,,,,,,0
543,kfc,Mashed Potatoes,1.99,Mashed Potatoes,1,0,18369,Appetizers & Sides,"Mashed Potatoes, Homestyle Sides (Individual)",,,,,110,3.5,0.5,0.0,0.0,330,17.0,1.0,0.0,2.0,,,,,,,,,,,,,0
544,kfc,Mashed Potatoes,3.79,Mashed Potatoes,1,0,18369,Appetizers & Sides,"Mashed Potatoes, Homestyle Sides (Individual)",,,,,110,3.5,0.5,0.0,0.0,330,17.0,1.0,0.0,2.0,,,,,,,,,,,,,0
545,kfc,Secret Recipe Fries,2.49,Secret Recipe Fries,1,0,947684,Fried Potatoes,"Secret Recipe Fries, Homestyle Sides (Individual)",,,,Individual,320,15.0,2.0,0.0,0.0,1100,41.0,3.0,0.0,5.0,,,,,,,,,,,,,0
546,kfc,Secret Recipe Fries,4.49,Secret Recipe Fries,1,0,947684,Fried Potatoes,"Secret Recipe Fries, Homestyle Sides (Individual)",,,,Individual,320,15.0,2.0,0.0,0.0,1100,41.0,3.0,0.0,5.0,,,,,,,,,,,,,0
547,kfc,Baked Beans,1.99,BBQ Baked Beans,1,0,18419,Appetizers & Sides,"BBQ Baked Beans, Homestyle Sides (Individual)",,,,,190,1.0,0.0,0.0,0.0,650,34.0,7.0,15.0,11.0,,,,,,,,,,,,,0
548,kfc,Baked Beans,3.79,BBQ Baked Beans,1,0,18419,Appetizers & Sides,"BBQ Baked Beans, Homestyle Sides (Individual)",,,,,190,1.0,0.0,0.0,0.0,650,34.0,7.0,15.0,11.0,,,,,,,,,,,,,0
549,kfc,Sweet Kernel Corn,1.99,Sweet Kernel Corn,1,0,1932,Appetizers & Sides,"Sweet Kernel Corn, Homestyle Sides (Individual)",,,,,70,0.5,0.0,0.0,0.0,0,16.0,2.0,2.0,2.0,,,,,,,,,,,,,0
550,kfc,Sweet Kernel Corn,3.79,Sweet Kernel Corn,1,0,1932,Appetizers & Sides,"Sweet Kernel Corn, Homestyle Sides (Individual)",,,,,70,0.5,0.0,0.0,0.0,0,16.0,2.0,2.0,2.0,,,,,,,,,,,,,0
551,kfc,Green Beans,1.99,Green Beans,1,0,1928,Appetizers & Sides,"Green Beans, Homestyle Sides (Individual)",,,,,25,0.0,0.0,0.0,0.0,300,5.0,3.0,1.0,1.0,,,,,,,,,,,,,0
552,kfc,Green Beans,3.79,Green Beans,1,0,1928,Appetizers & Sides,"Green Beans, Homestyle Sides (Individual)",,,,,25,0.0,0.0,0.0,0.0,300,5.0,3.0,1.0,1.0,,,,,,,,,,,,,0
553,kfc,Mac & Cheese,1.99,Macaroni & Cheese,1,0,1991,Appetizers & Sides,"Macaroni & Cheese, Homestyle Sides (Individual)",,,,,140,6.0,1.5,0.0,,590,17.0,1.0,2.0,5.0,,,,,,,,,,,,,0
